AT_SERIAL,DATE,LOAD_ZONE_LAT,LOAD_ZONE_LON,Latitude,Longitude,HEX,DZ_LZ_TRAVEL_START,DZ_LZ_TRAVEL_END,DZ_LZ_TRAVEL_DURATION,DZ_LZ_DISTANCE_TRAVELED_KM,D_L_AT_FUEL,DZ_LZ_AVG_SPD,25METER_QUEUE_ZONE_ENTER,25METER_QUEUE_ZONE_END,QUEUE_ZONE_DURATION,AT_LOADING_START,AT_LOADING_END,AT_LOADING_DURATION,AT_DUMP_START,AT_DUMP_END,AT_DUMP_DURATION,LZ_DZ_TRAVEL_DURATION,LZ_DZ_DISTANCE_TRAVELED_KM,L_D_AT_FUEL,LZ_DZ_AVG_SPD,CYCLE_TIME,D_L_IDLE,D_L_TRAVEL_ONLY,L_D_IDLE,L_D_TRAVEL_ONLY,D_L_IDLE_PERCENT,L_D_IDLE_PERCENT,QUEUE_PERCENTAGE,LOADING_PERCENTAGE,L_D_TRAVEL_PERCENTAGE,D_L_TRAVEL_PERCENTAGE,Capacity,cycleid,zone,site,Day,DailyRainfall,TractorTime,AT_MODEL
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0525,-95.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 10:28:43",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3322,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0521,-95.6679,30.052,-95.668,HPD00128,"2015-07-22 10:29:33","2015-07-22 10:42:56","0 days 00:13:23",3.22,8.78454632053,8.13950720497,"2015-07-22 10:35:50","2015-07-22 10:40:07",4.283333333333333,"2015-07-22 10:40:06","2015-07-22 10:42:56",170.0,"2015-07-22 10:49:47","2015-07-22 10:50:03",16,"0 days 00:06:51.000000000",2.32,8.59815020429,11.29,20.516666666666666,199.0,434.0,0.0,411.0,16.0,0.0,21.0,14.0,33.0,35.0,31.4,3323,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0519,-95.6474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 10:42:56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3323,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.6678,30.052,-95.668,MPZ00695,"2015-07-22 10:50:04","2015-07-22 10:57:45","0 days 00:07:41",2.33,5.7084197216,10.3965010799,"2015-07-22 10:55:12","2015-07-22 10:55:46",0.5666666666666667,"2015-07-22 10:55:44","2015-07-22 10:57:45",121.0,"2015-07-22 11:05:54","2015-07-22 11:06:15",21,"0 days 00:08:09.000000000",2.39,9.65685460884,9.79,16.2,0.0,340.0,7.0,482.0,0.0,1.0,3.0,12.0,50.0,35.0,31.4,3324,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0518,-95.6473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 10:57:45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3324,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.6678,30.052,-95.668,HPD00128,"2015-07-22 11:06:16","2015-07-22 11:49:34","0 days 00:43:18",2.45,9.39284763714,1.93586046869,"2015-07-22 11:43:37","2015-07-22 11:47:13",3.6,"2015-07-22 11:47:12","2015-07-22 11:49:34",142.0,"2015-07-22 11:56:37","2015-07-22 11:56:54",17,"0 days 00:07:03.000000000",2.34,8.80199854118,11.12,50.65,2015.0,441.0,0.0,423.0,66.0,0.0,7.0,5.0,14.0,15.0,31.4,3325,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.6472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 11:49:34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3325,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.6678,30.052,-95.668,HPD00128,"2015-07-22 11:56:55","2015-07-22 12:49:44","0 days 00:52:49",2.37,15.882028911,3.21678168547,"2015-07-22 12:37:48","2015-07-22 12:47:58",10.166666666666666,"2015-07-22 12:47:57","2015-07-22 12:49:44",107.0,"2015-07-22 12:56:44","2015-07-22 12:57:02",18,"0 days 00:07:00.000000000",2.38,9.05049593381,11.24,60.13333333333333,974.0,2088.0,0.0,420.0,27.0,0.0,17.0,3.0,12.0,58.0,31.4,3326,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 12:49:44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3326,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0519,-95.6677,30.052,-95.668,HPD00128,"2015-07-22 12:57:03","2015-07-22 13:23:40","0 days 00:26:37",7.16,22.0853272219,9.16736875,"2015-07-22 13:01:33","2015-07-22 13:21:59",20.433333333333334,"2015-07-22 13:21:58","2015-07-22 13:23:40",102.0,"2015-07-22 13:30:53","2015-07-22 13:31:12",19,"0 days 00:07:13.000000000",2.35,9.54577726117,10.87,34.166666666666664,330.0,1165.0,0.0,433.0,16.0,0.0,60.0,5.0,21.0,57.0,31.4,3327,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.6469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 13:23:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3327,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.647,30.052,-95.647,HPD00128,"2015-07-22 13:31:13","2015-07-22 13:52:29","0 days 00:21:16",4.73,15.9920250838,7.52689230649,"2015-07-22 13:31:13","2015-07-22 13:50:49",19.6,"2015-07-22 13:51:44","2015-07-22 13:52:29",45.0,"2015-07-22 13:53:06","2015-07-22 13:53:24",18,"0 days 00:00:37.000000000",0.05,0.368774780702,2.12,22.2,463.0,768.0,0.0,37.0,35.0,0.0,88.0,3.0,3.0,58.0,31.4,3328,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0519,-95.6466,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 13:52:29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3328,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0518,-95.6676,30.052,-95.668,HPD00128,"2015-07-22 13:53:25","2015-07-22 13:59:57","0 days 00:06:32",2.45,6.12649957135,12.8739593909,"2015-07-22 13:57:57","2015-07-22 13:58:36",0.65,"2015-07-22 13:58:35","2015-07-22 13:59:57",82.0,"2015-07-22 14:07:06","2015-07-22 14:07:23",17,"0 days 00:07:09.000000000",2.37,9.01750794574,11.07,13.983333333333333,7.0,303.0,0.0,429.0,1.0,0.0,5.0,10.0,51.0,36.0,31.4,3329,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0519,-95.6465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 13:59:57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3329,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0518,-95.6677,30.052,-95.668,HPD00128,"2015-07-22 14:07:24","2015-07-22 14:19:01","0 days 00:11:37",2.47,6.63978143141,7.27725321888,"2015-07-22 14:11:51","2015-07-22 14:17:18",5.45,"2015-07-22 14:17:17","2015-07-22 14:19:01",104.0,"2015-07-22 14:26:14","2015-07-22 14:26:33",19,"0 days 00:07:13.000000000",2.39,9.71178621032,11.04,19.166666666666668,184.0,409.0,0.0,433.0,16.0,0.0,28.0,9.0,38.0,36.0,31.4,3330,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.6465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 14:19:01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3330,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0519,-95.6678,30.052,-95.668,HPD00128,"2015-07-22 14:26:34","2015-07-22 14:38:30","0 days 00:11:56",2.44,6.68056458538,7.02826940195,"2015-07-22 14:31:03","2015-07-22 14:36:49",5.766666666666667,"2015-07-22 14:36:48","2015-07-22 14:38:30",102.0,"2015-07-22 14:47:35","2015-07-22 14:47:52",17,"0 days 00:09:05.000000000",2.45,9.87795340748,8.95,21.316666666666666,242.0,372.0,78.0,467.0,19.0,6.0,27.0,8.0,37.0,29.0,31.4,3331,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.6463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 14:38:30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3331,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0519,-95.6677,30.052,-95.668,HPD00128,"2015-07-22 14:47:53","2015-07-22 15:30:25","0 days 00:42:32",7.34,23.9793077643,5.89642940946,"2015-07-22 14:53:15","2015-07-22 15:27:40",34.416666666666664,"2015-07-22 15:27:39","2015-07-22 15:30:25",166.0,"2015-07-22 15:36:15","2015-07-22 15:36:32",17,"0 days 00:05:50.000000000",2.42,8.07658155271,13.72,48.666666666666664,1236.0,1150.0,0.0,350.0,42.0,0.0,71.0,6.0,12.0,39.0,31.4,3332,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.6461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 15:30:25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3332,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0524,-95.6681,30.052,-95.668,HPD00128,"2015-07-22 15:36:33","2015-07-22 15:45:54","0 days 00:09:21",2.69,7.0547307503,9.79934280639,"2015-07-22 15:42:28","2015-07-22 15:43:59",1.5166666666666666,"2015-07-22 15:43:58","2015-07-22 15:45:54",116.0,"2015-07-22 15:52:55","2015-07-22 15:53:11",16,"0 days 00:07:01.000000000",2.48,9.53764220252,11.92,16.65,53.0,392.0,0.0,421.0,5.0,0.0,9.0,12.0,42.0,39.0,31.4,3333,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 15:45:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3333,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0524,-95.668,30.052,-95.668,HPD00128,"2015-07-22 15:53:12","2015-07-22 16:00:48","0 days 00:07:36",2.7,7.05003633844,12.0065645514,"2015-07-22 15:58:55","2015-07-22 15:59:16",0.35,"2015-07-22 15:59:14","2015-07-22 16:00:48",94.0,"2015-07-22 16:07:45","2015-07-22 16:08:04",19,"0 days 00:06:57.000000000",2.49,9.51894835714,12.08,14.883333333333333,2.0,360.0,0.0,417.0,0.0,0.0,2.0,11.0,47.0,40.0,31.4,3334,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.052,-95.6458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 16:00:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3334,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0523,-95.668,30.052,-95.668,HPD00128,"2015-07-22 16:08:05","2015-07-22 16:16:25","0 days 00:08:20",2.67,6.80002190064,10.8618962076,"2015-07-22 16:13:23","2015-07-22 16:14:13",0.8333333333333334,"2015-07-22 16:14:12","2015-07-22 16:16:25",133.0,"2015-07-22 16:23:44","2015-07-22 16:24:03",19,"0 days 00:07:19.000000000",2.52,9.36989283888,11.66,15.983333333333333,18.0,349.0,0.0,439.0,2.0,0.0,5.0,14.0,46.0,36.0,31.4,3335,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0521,-95.6457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 16:16:25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3335,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.646,30.052,-95.646,HPD00128,"2015-07-22 16:24:04","2015-07-22 16:47:33","0 days 00:23:29",5.15,16.713974053,7.30235127479,"2015-07-22 16:24:04","2015-07-22 16:42:25",18.35,"2015-07-22 16:42:24","2015-07-22 16:47:33",309.0,"2015-07-22 16:50:40","2015-07-22 16:50:55",15,"0 days 00:03:07.000000000",0.69,2.99688333038,7.89,26.866666666666667,254.0,846.0,0.0,187.0,16.0,0.0,68.0,19.0,12.0,52.0,31.4,3336,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0524,-95.6401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 16:47:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3336,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0521,-95.6677,30.052,-95.668,HPD00128,"2015-07-22 16:50:56","2015-07-22 17:08:27","0 days 00:17:31",3.23,8.43061198358,6.25818785579,"2015-07-22 17:05:34","2015-07-22 17:06:21",0.7833333333333333,"2015-07-22 17:06:20","2015-07-22 17:08:27",127.0,"2015-07-22 17:18:41","2015-07-22 17:18:57",16,"0 days 00:10:14.000000000",3.11,12.405539946,10.2,28.033333333333335,481.0,443.0,0.0,614.0,29.0,0.0,3.0,8.0,37.0,26.0,31.4,3337,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0524,-95.6404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 17:08:27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3337,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.0508,-95.665,30.051,-95.665,HPD00128,"2015-07-22 17:18:58","2015-07-22 17:37:53","0 days 00:18:55",3.42,12.2565619784,6.31157431838,"2015-07-22 17:24:58","2015-07-22 17:32:23",7.416666666666667,"2015-07-22 17:32:22","2015-07-22 17:37:53",331.0,"2015-07-22 17:45:39","2015-07-22 17:45:53",14,"0 days 00:07:46.000000000",2.82,9.56117396127,12.05,26.933333333333334,228.0,576.0,1.0,465.0,14.0,0.0,28.0,20.0,29.0,36.0,31.4,3338,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0524,-95.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 17:37:53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3338,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.6677,30.052,-95.668,HPD00128,"2015-07-22 17:45:54","2015-07-22 17:55:39","0 days 00:09:45",3.16,7.8687962884,11.182116041,"2015-07-22 17:52:02","2015-07-22 17:53:22",1.3333333333333333,"2015-07-22 17:53:21","2015-07-22 17:55:39",138.0,"2015-07-22 18:05:20","2015-07-22 18:05:34",14,"0 days 00:09:41.000000000",3.09,11.6872787167,10.81,19.683333333333334,0.0,447.0,10.0,571.0,0.0,1.0,7.0,12.0,48.0,38.0,31.4,3339,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0524,-95.6404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 17:55:39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3339,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.6677,30.052,-95.668,HPD00128,"2015-07-22 18:05:35","2015-07-22 18:21:20","0 days 00:15:45",3.11,9.00987259768,6.90635691658,"2015-07-22 18:11:25","2015-07-22 18:19:17",7.866666666666667,"2015-07-22 18:19:16","2015-07-22 18:21:20",124.0,"2015-07-22 18:31:16","2015-07-22 18:31:30",14,"0 days 00:09:56.000000000",3.09,11.0542227096,10.51,25.933333333333334,341.0,480.0,32.0,564.0,22.0,2.0,30.0,8.0,36.0,31.0,31.4,3340,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0523,-95.6404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 18:21:20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3340,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.6677,30.052,-95.668,HPD00128,"2015-07-22 18:31:31","2015-07-22 18:41:36","0 days 00:10:05",3.11,8.32024118159,10.7031960461,"2015-07-22 18:38:14","2015-07-22 18:40:20",2.1,"2015-07-22 18:40:19","2015-07-22 18:41:36",77.0,"2015-07-22 18:51:14","2015-07-22 18:51:28",14,"0 days 00:09:38.000000000",3.15,11.3744682454,11.06,19.966666666666665,108.0,420.0,0.0,578.0,9.0,0.0,11.0,6.0,48.0,35.0,31.4,3341,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0523,-95.6404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 18:41:36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3341,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",30.052,-95.6677,30.052,-95.668,MPZ00695,"2015-07-22 18:51:29","2015-07-22 19:01:12","0 days 00:09:43",3.11,8.11268625285,11.0919349315,"2015-07-22 18:57:39","2015-07-22 18:59:47",2.1333333333333333,"2015-07-22 18:59:46","2015-07-22 19:01:12",86.0,"2015-07-22 19:12:11","2015-07-22 19:12:25",14,"0 days 00:10:59.000000000",3.1,11.7467863288,9.5,20.95,78.0,419.0,6.0,653.0,6.0,0.0,10.0,7.0,52.0,33.0,31.4,3342,Load,"Ranger SH 99",2015-07-22,0.0039,1,740
T4R02323,"2015-07-22 00:00:00",NULL,NULL,30.0523,-95.6403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-22 19:01:12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3342,Dump,"Ranger SH 99",2015-07-22,0.0039,1,740
B1P05399,"2015-07-23 00:00:00",30.0525,-95.6679,30.052,-95.668,HPD00128,"2015-07-23 07:49:29","2015-07-23 08:01:46","0 days 00:12:17",3.13,9.80412317359,8.63679296346,"2015-07-23 07:55:48","2015-07-23 07:59:39",3.85,"2015-07-23 07:59:38","2015-07-23 08:01:46",128.0,"2015-07-23 08:11:51","2015-07-23 08:12:09",18,"0 days 00:10:05.000000000",3.21,13.6888260159,10.87,22.683333333333334,197.0,412.0,0.0,605.0,14.0,0.0,0.0,9.0,44.0,30.0,31.4,3370,Load,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",NULL,NULL,30.0522,-95.6402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-23 08:01:46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3370,Dump,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",30.0524,-95.6679,30.052,-95.668,HPD00128,"2015-07-23 08:12:10","2015-07-23 08:22:15","0 days 00:10:05",3.13,9.4679736912,10.6201317957,"2015-07-23 08:18:38","2015-07-23 08:20:49",2.183333333333333,"2015-07-23 08:20:47","2015-07-23 08:22:15",88.0,"2015-07-23 08:31:35","2015-07-23 08:31:49",14,"0 days 00:09:20.000000000",3.19,12.896934658,11.54,19.666666666666668,91.0,426.0,0.0,560.0,8.0,0.0,11.0,7.0,47.0,36.0,31.4,3371,Load,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",NULL,NULL,30.0522,-95.6401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-23 08:22:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3371,Dump,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",30.0523,-95.6679,30.052,-95.668,HPD00128,"2015-07-23 08:31:50","2015-07-23 08:41:12","0 days 00:09:22",3.74,10.8063056186,13.5542730496,"2015-07-23 08:39:34","2015-07-23 08:39:56",0.36666666666666664,"2015-07-23 08:39:55","2015-07-23 08:41:12",77.0,"2015-07-23 08:50:30","2015-07-23 08:50:44",14,"0 days 00:09:18.000000000",3.16,12.8415423166,11.53,18.916666666666668,1.0,484.0,0.0,558.0,0.0,0.0,2.0,7.0,49.0,43.0,31.4,3372,Load,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",NULL,NULL,30.0523,-95.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-23 08:41:12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3372,Dump,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",30.0522,-95.668,30.052,-95.668,HPD00128,"2015-07-23 08:50:45","2015-07-23 09:23:41","0 days 00:32:56",8.42,29.1499062084,8.64585144012,"2015-07-23 08:56:42","2015-07-23 09:01:16",4.566666666666666,"2015-07-23 09:22:02","2015-07-23 09:23:41",99.0,"2015-07-23 09:31:53","2015-07-23 09:32:00",7,"0 days 00:08:12.000000000",2.63,10.5984566808,10.64,41.266666666666666,657.0,1220.0,31.0,461.0,27.0,1.0,11.0,4.0,19.0,49.0,31.4,3373,Load,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",NULL,NULL,30.052,-95.6451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-23 09:23:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3373,Dump,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",30.0521,-95.668,30.052,-95.668,HPD00128,"2015-07-23 09:32:01","2015-07-23 09:42:22","0 days 00:10:21",2.75,8.2713919172,9.03390675241,"2015-07-23 09:37:30","2015-07-23 09:40:35",3.0833333333333335,"2015-07-23 09:40:42","2015-07-23 09:42:22",100.0,"2015-07-23 09:50:27","2015-07-23 09:50:57",30,"0 days 00:08:05.000000000",2.62,11.5230702401,10.85,18.95,157.0,364.0,0.0,485.0,14.0,0.0,16.0,9.0,43.0,32.0,31.4,3374,Load,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",NULL,NULL,30.0523,-95.6446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-07-23 09:42:22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3374,Dump,"Ranger SH 99",2015-07-23,0,0,740
B1P05399,"2015-07-23 00:00:00",30.0521,-95.668,30.052,-95.668,MPZ00695,"2015-07-23 09:50:58","2015-07-23 10:03:31","0 days 00:12:33",2.78,8.72230038261,7.32875568783,"2015-07-23 09:57:00","2015-07-23 10:01:37",4.616666666666667,"2015-07-23 10:01:27","2015-07-23 10:03:31",124.0,"2015-07-23 10:11:38","2015-07-23 10:12:00",22,"0 days 00:08:07.000000000",2.7,11.1076142572,11.01,21.05,225.0,404.0,7.0,480.0,18.0,1.0,22.0,10.0,38.0,32.0,31.4,3375,Load,"Ranger SH 99",2015-07-23,0,0,740
